date,value
2017-03-22,2463974.0
2017-03-29,2464335.0
2017-04-05,2464454.0
2017-04-12,2464546.0
2017-04-19,2464638.0
2017-04-26,2464730.0
2017-05-03,2464792.0
2017-05-10,2464815.0
2017-05-17,2464638.0
2017-05-24,2464660.0
2017-05-31,2464696.0
2017-06-07,2464783.0
2017-06-14,2464871.0
2017-06-21,2464958.0
2017-06-28,2465046.0
2017-07-05,2465096.0
2017-07-12,2465121.0
2017-07-19,2465145.0
2017-07-26,2465170.0
2017-08-02,2465195.0
2017-08-09,2465221.0
2017-08-16,2465247.0
2017-08-23,2465273.0
2017-08-30,2465300.0
2017-09-06,2465289.0
2017-09-13,2465468.0
2017-09-20,2465448.0
2017-09-27,2465427.0
2017-10-04,2465467.0
2017-10-11,2465554.0
2017-10-18,2465641.0
2017-10-25,2465727.0
2017-11-01,2459827.0
2017-11-08,2459985.0
2017-11-15,2456641.0
2017-11-22,2456822.0
2017-11-29,2456959.0
2017-12-06,2454474.0
2017-12-13,2454256.0
2017-12-20,2454237.0
2017-12-27,2454219.0
2018-01-03,2448208.0
2018-01-10,2448209.0
2018-01-17,2447009.0
2018-01-24,2447009.0
2018-01-31,2436211.0
2018-02-07,2436192.0
2018-02-14,2436173.0
2018-02-21,2432066.0
2018-02-28,2424242.0
2018-03-07,2424402.0
2018-03-14,2424562.0
2018-03-21,2424723.0
2018-03-28,2424883.0
2018-04-04,2413031.0
2018-04-11,2413060.0
2018-04-18,2413079.0
2018-04-25,2413218.0
2018-05-02,2395460.0
2018-05-09,2395528.0
2018-05-16,2386966.0
2018-05-23,2387035.0
2018-05-30,2387103.0
2018-06-06,2377872.0
2018-06-13,2377998.0
2018-06-20,2378124.0
2018-06-27,2378250.0
2018-07-04,2360377.0
2018-07-11,2360504.0
2018-07-18,2359766.0
2018-07-25,2359893.0
2018-08-01,2336876.0
2018-08-08,2336925.0
2018-08-15,2324391.0
2018-08-22,2324540.0
2018-08-29,2324589.0
2018-09-05,2313202.0
2018-09-12,2313204.0
2018-09-19,2313206.0
2018-09-26,2313208.0
2018-10-03,2294210.0
2018-10-10,2294227.0
2018-10-17,2294245.0
2018-10-24,2294215.0
2018-10-31,2270399.0
2018-11-07,2270436.0
2018-11-14,2270420.0
2018-11-21,2253085.0
2018-11-28,2253117.0
2018-12-05,2240551.0
2018-12-12,2240606.0
2018-12-19,2240661.0
2018-12-26,2240717.0
2019-01-02,2222517.0
2019-01-09,2222412.0
2019-01-16,2220219.0
2019-01-23,2220115.0
2019-01-30,2220012.0
2019-02-06,2205713.0
2019-02-13,2205604.0
2019-02-20,2182201.0
2019-02-27,2182092.0
2019-03-06,2175420.0
2019-03-13,2175479.0
2019-03-20,2175537.0
2019-03-27,2175596.0
2019-04-03,2153308.0
2019-04-10,2153443.0
2019-04-17,2153409.0
2019-04-24,2153544.0
2019-05-01,2123954.0
2019-05-08,2124129.0
2019-05-15,2114444.0
2019-05-22,2114569.0
2019-05-29,2114744.0
2019-06-05,2109785.0
2019-06-12,2109957.0
2019-06-19,2110084.0
2019-06-26,2110256.0
2019-07-03,2095393.0
2019-07-10,2095448.0
2019-07-17,2093984.0
2019-07-24,2094051.0
2019-07-31,2080700.0
2019-08-07,2080704.0
2019-08-14,2080710.0
2019-08-21,2088920.0
2019-08-28,2095130.0
2019-09-04,2095164.0
2019-09-11,2101169.0
2019-09-18,2105826.0
2019-09-25,2107683.0
2019-10-02,2117130.0
2019-10-09,2121485.0
2019-10-16,2123085.0
2019-10-23,2149188.0
2019-10-30,2175491.0
2019-11-06,2194318.0
2019-11-13,2201529.0
2019-11-20,2220361.0
2019-11-27,2248498.0
2019-12-04,2259853.0
2019-12-11,2282196.0
2019-12-18,2300678.0
2019-12-25,2328862.0
2020-01-01,2328933.0
2020-01-08,2347714.0
2020-01-15,2362635.0
2020-01-22,2381020.0
2020-01-29,2409108.0
2020-02-05,2427880.0
2020-02-12,2442621.0
2020-02-19,2451688.0
2020-02-26,2474060.0
2020-03-04,2502624.0
2020-03-11,2523031.0
2020-03-18,2640771.0
2020-03-25,2978372.0
2020-04-01,3340832.0
2020-04-08,3634386.0
2020-04-15,3788858.0
2020-04-22,3909352.0
2020-04-29,3971419.0
2020-05-06,4020191.0
2020-05-13,4057268.0
2020-05-20,4089331.0
2020-05-27,4109512.0
2020-06-03,4134356.0
2020-06-10,4150409.0
2020-06-17,4169340.0
2020-06-24,4197404.0
2020-07-01,4213220.0
2020-07-08,4231355.0
2020-07-15,4253229.0
2020-07-22,4265878.0
2020-07-29,4293563.0
2020-08-05,4305651.0
2020-08-12,4320093.0
2020-08-19,4345544.0
2020-08-26,4358559.0
2020-09-02,4386637.0
2020-09-09,4393621.0
2020-09-16,4407005.0
2020-09-23,4431523.0
2020-09-30,4445477.0
2020-10-07,4469848.0
2020-10-14,4484978.0
2020-10-21,4509778.0
2020-10-28,4527186.0
2020-11-04,4538087.0
2020-11-11,4552731.0
2020-11-18,4584423.0
2020-11-25,4606580.0
2020-12-02,4614410.0
2020-12-09,4630538.0
2020-12-16,4662841.0
2020-12-23,4682881.0
2020-12-30,4688916.0
2021-01-06,4699421.0
2021-01-13,4723733.0
2021-01-20,4743552.0
2021-01-27,4766107.0
2021-02-03,4772074.0
2021-02-10,4798901.0
2021-02-17,4824057.0
2021-02-24,4844574.0
2021-03-03,4867279.0
2021-03-10,4889007.0
2021-03-17,4911633.0
2021-03-24,4921302.0
2021-03-31,4942277.0
2021-04-07,4959033.0
2021-04-14,4973499.0
2021-04-21,5000306.0
2021-04-28,5014762.0
2021-05-05,5040418.0
2021-05-12,5054395.0
2021-05-19,5071821.0
2021-05-26,5087157.0
2021-06-02,5119023.0
2021-06-09,5129891.0
2021-06-16,5153771.0
2021-06-23,5163445.0
2021-06-30,5183385.0
2021-07-07,5201725.0
2021-07-14,5222570.0
2021-07-21,5242987.0
2021-07-28,5263740.0
2021-08-04,5277635.0
2021-08-11,5303495.0
2021-08-18,5323651.0
2021-08-25,5346372.0
2021-09-01,5365670.0
2021-09-08,5372741.0
2021-09-15,5391872.0
2021-09-22,5413374.0
2021-09-29,5431056.0
2021-10-06,5449277.0
2021-10-13,5465924.0
2021-10-20,5499267.0
2021-10-27,5513329.0
2021-11-03,5533219.0
2021-11-10,5552607.0
2021-11-17,5573525.0
2021-11-24,5578900.0
2021-12-01,5592119.0
2021-12-08,5604169.0
2021-12-15,5638289.0
2021-12-22,5649823.0
2021-12-29,5652272.0
2022-01-05,5661277.0
2022-01-12,5684737.0
2022-01-19,5693341.0
2022-01-26,5716217.0
2022-02-02,5728109.0
2022-02-09,5731864.0
2022-02-16,5738619.0
2022-02-23,5741778.0
2022-03-02,5749106.0
2022-03-09,5753385.0
2022-03-16,5758267.0
2022-03-23,5759149.0
2022-03-30,5760030.0
2022-04-06,5761052.0
2022-04-13,5762054.0
2022-04-20,5763035.0
2022-04-27,5764013.0
2022-05-04,5765229.0
2022-05-11,5766625.0
2022-05-18,5768021.0
2022-05-25,5769417.0
2022-06-01,5770779.0
2022-06-08,5771393.0
2022-06-15,5762730.0
2022-06-22,5763344.0
2022-06-29,5763933.0
2022-07-06,5744344.0
2022-07-13,5745528.0
2022-07-20,5733027.0
2022-07-27,5734180.0
2022-08-03,5719119.0
2022-08-10,5720572.0
2022-08-17,5699175.0
2022-08-24,5700628.0
2022-08-31,5694997.0
2022-09-07,5690760.0
2022-09-14,5687031.0
2022-09-21,5673919.0
2022-09-28,5671848.0
2022-10-05,5633926.0
2022-10-12,5629841.0
2022-10-19,5611953.0
2022-10-26,5608738.0
2022-11-02,5574965.0
2022-11-09,5575232.0
2022-11-16,5535051.0
2022-11-23,5535323.0
2022-11-30,5515984.0
2022-12-07,5514496.0
2022-12-14,5513754.0
2022-12-21,5501030.0
2022-12-28,5500834.0
2023-01-04,5457751.0
2023-01-11,5456426.0
2023-01-18,5436722.0
2023-01-25,5435582.0
2023-02-01,5397388.0
2023-02-08,5397022.0
2023-02-15,5364607.0
2023-02-22,5364291.0
2023-03-01,5336147.0
2023-03-08,5335948.0
2023-03-15,5328927.0
2023-03-22,5328976.0
2023-03-29,5329303.0
2023-04-05,5280287.0
2023-04-12,5280914.0
2023-04-19,5265070.0
2023-04-26,5265728.0
2023-05-03,5222684.0
2023-05-10,5223146.0
2023-05-17,5194610.0
2023-05-24,5194961.0
2023-05-31,5164237.0
2023-06-07,5161822.0
2023-06-14,5160251.0
2023-06-21,5145712.0
2023-06-28,5145080.0
2023-07-05,5106460.0
2023-07-12,5104348.0
2023-07-19,5083036.0
2023-07-26,5080981.0
2023-08-02,5048025.0
2023-08-09,5048370.0
2023-08-16,5006075.0
2023-08-23,5006494.0
2023-08-30,5006839.0
2023-09-06,4988471.0
2023-09-13,4982479.0
2023-09-20,4960735.0
2023-09-27,4958138.0
2023-10-04,4930410.0
2023-10-11,4928507.0
2023-10-18,4913457.0
2023-10-25,4912200.0
2023-11-01,4872601.0
2023-11-08,4872914.0
2023-11-15,4842619.0
2023-11-22,4842936.0
2023-11-29,4843174.0
2023-12-06,4812820.0
2023-12-13,4809734.0
2023-12-20,4792329.0
2023-12-27,4790547.0
2024-01-03,4753330.0
2024-01-10,4751515.0
2024-01-17,4724025.0
2024-01-24,4722302.0
2024-01-31,4692721.0
2024-02-07,4692608.0
2024-02-14,4692495.0
2024-02-21,4661421.0
2024-02-28,4661257.0
