date,value
2000-02-01,510.7505
2000-03-01,514.6776
2000-04-01,520.3259
2000-05-01,524.0372
2000-06-01,529.5584
2000-07-01,531.0238
2000-08-01,538.5061
2000-09-01,543.4312
2000-10-01,544.223
2000-11-01,548.5535
2000-12-01,555.6132
2001-01-01,558.9034
2001-02-01,558.4826
2001-03-01,558.0508
2001-04-01,561.6351
2001-05-01,565.1298
2001-06-01,564.0807
2001-07-01,563.9136
2001-08-01,566.3438
2001-09-01,566.8301
2001-10-01,566.407
2001-11-01,572.1026
2001-12-01,574.3998
2002-01-01,574.5356
2002-02-01,576.4776
2002-03-01,576.1088
2002-04-01,580.7316
2002-05-01,580.0317
2002-06-01,578.7666
2002-07-01,578.2029
2002-08-01,590.1778
2002-09-01,598.2812
2002-10-01,606.063
2002-11-01,605.6052
2002-12-01,611.0782
2003-01-01,610.4253
2003-02-01,609.1305
2003-03-01,604.147
2003-04-01,602.6358
2003-05-01,612.7968
2003-06-01,613.2307
2003-07-01,617.9359
2003-08-01,618.2306
2003-09-01,617.7809
2003-10-01,616.8981
2003-11-01,646.1774
2003-12-01,664.8587
2004-01-01,672.2476
2004-02-01,671.8421
2004-03-01,670.3912
2004-04-01,672.4961
2004-05-01,677.1841
2004-06-01,680.1011
2004-07-01,680.2967
2004-08-01,682.9987
2004-09-01,685.897
2004-10-01,683.5071
2004-11-01,680.0311
2004-12-01,691.3502
2005-01-01,694.1739
2005-02-01,691.2109
2005-03-01,693.6665
2005-04-01,693.9985
2005-05-01,692.256
2005-06-01,693.2841
2005-07-01,698.1114
2005-08-01,705.3702
2005-09-01,710.5207
2005-10-01,701.3584
2005-11-01,703.5336
2005-12-01,703.0531
2006-01-01,702.6304
2006-02-01,700.3008
2006-03-01,707.3145
2006-04-01,713.2554
2006-05-01,723.4531
2006-06-01,715.4757
2006-07-01,711.1009
2006-08-01,717.6145
2006-09-01,718.5902
2006-10-01,722.4
2006-11-01,727.5575
2006-12-01,737.1952
2007-01-01,739.9641
2007-02-01,737.9205
2007-03-01,731.8037
2007-04-01,736.971
2007-05-01,742.5217
2007-06-01,751.3395
2007-07-01,762.0058
2007-08-01,764.6203
2007-09-01,773.5591
2007-10-01,771.6747
2007-11-01,783.5647
2007-12-01,797.7414
2008-01-01,800.0576
2008-02-01,797.2651
2008-03-01,798.7347
2008-04-01,803.7854
2008-05-01,808.9307
2008-06-01,812.8785
2008-07-01,823.4455
2008-08-01,829.4187
2008-09-01,836.8826
2008-10-01,859.5254
2008-11-01,868.6028
2008-12-01,874.7008
2009-01-01,887.5611
2009-02-01,892.3215
2009-03-01,878.4366
2009-04-01,865.9732
2009-05-01,861.7976
2009-06-01,855.1111
2009-07-01,850.2591
2009-08-01,848.9718
2009-09-01,846.5415
2009-10-01,840.3359
2009-11-01,839.6435
2009-12-01,833.5876
2010-01-01,818.2513
2010-02-01,811.1881
2010-03-01,885.5232
2010-04-01,1156.2471
2010-05-01,1147.5505
2010-06-01,1139.4525
2010-07-01,1135.8661
2010-08-01,1132.7901
2010-09-01,1120.0328
2010-10-01,1111.5016
2010-11-01,1106.9229
2010-12-01,1105.3051
2011-01-01,1074.036
2011-02-01,1070.6364
2011-03-01,1070.5093
2011-04-01,1074.722
2011-05-01,1074.0522
2011-06-01,1078.6651
